Time[s],Acceleration [mg],Force [N]  
0.2490,184.000,7.820 
0.2492,179.000,7.820 
0.2495,186.000,8.798 
0.2498,178.000,11.730 
0.2500,185.000,11.730 
0.2503,187.000,10.753 
0.2505,171.000,6.843 
0.2508,179.000,7.820 
0.2510,171.000,7.820 
0.2512,182.000,7.820 
0.2515,179.000,7.820 
0.2517,181.000,8.798 
0.2520,191.000,11.730 
0.2522,178.000,10.753 
0.2525,184.000,9.775 
0.2528,178.000,7.820 
0.2530,179.000,7.820 
0.2533,175.000,6.843 
0.2535,183.000,7.820 
0.2537,185.000,7.820 
0.2540,187.000,8.798 
0.2542,183.000,11.730 
0.2545,190.000,11.730 
0.2548,179.000,10.753 
0.2550,189.000,10.753 
0.2553,180.000,7.820 
0.2555,181.000,7.820 
0.2558,176.000,7.820 
0.2560,183.000,8.798 
0.2562,181.000,8.798 
0.2565,182.000,8.798 
0.2567,184.000,11.730 
0.2570,186.000,10.753 
0.2573,183.000,9.775 
0.2575,190.000,7.820 
0.2578,182.000,6.843 
0.2580,173.000,7.820 
0.2582,171.000,7.820 
0.2585,179.000,7.820 
0.2587,183.000,8.798 
0.2590,176.000,8.798 
0.2592,180.000,9.775 
0.2595,179.000,10.753 
0.2598,181.000,10.753 
0.2600,172.000,9.775 
0.2603,172.000,6.843 
0.2605,169.000,7.820 
0.2607,196.000,7.820 
0.2610,190.000,7.820 
0.2612,174.000,7.820 
0.2615,172.000,8.798 
0.2618,173.000,9.775 
0.2620,181.000,11.730 
0.2623,181.000,10.753 
0.2625,179.000,10.753 
0.2627,180.000,6.843 
0.2630,174.000,7.820 
0.2632,175.000,7.820 
0.2635,167.000,6.843 
0.2637,180.000,7.820 
0.2640,171.000,7.820 
0.2643,177.000,7.820 
0.2645,188.000,8.798 
0.2648,180.000,11.730 
0.2650,169.000,11.730 
0.2652,167.000,11.730 
0.2655,172.000,10.753 
0.2657,175.000,7.820 
0.2660,187.000,7.820 
0.2663,171.000,8.798 
0.2665,183.000,7.820 
0.2668,182.000,7.820 
0.2670,174.000,7.820 
0.2673,185.000,8.798 
0.2675,183.000,8.798 
0.2677,182.000,8.798 
0.2680,172.000,10.753 
0.2682,184.000,11.730 
0.2685,168.000,9.775 
0.2688,177.000,7.820 
0.2690,170.000,6.843 
0.2693,181.000,7.820 
0.2695,180.000,8.798 
0.2697,191.000,8.798 
0.2700,173.000,9.775 
0.2702,177.000,11.730 
0.2705,184.000,10.753 
0.2707,184.000,10.753 
0.2710,176.000,7.820 
0.2713,169.000,6.843 
0.2715,171.000,7.820 
0.2718,168.000,6.843 
0.2720,178.000,8.798 
0.2722,180.000,8.798 
0.2725,181.000,8.798 
0.2727,185.000,9.775 
0.2730,177.000,11.730 
0.2733,183.000,11.730 
0.2735,165.000,10.753 
0.2738,166.000,6.843 
0.2740,157.000,7.820 
0.2743,185.000,7.820 
0.2745,169.000,7.820 
0.2747,191.000,8.798 
0.2750,169.000,8.798 
0.2752,172.000,8.798 
0.2755,188.000,8.798 
0.2758,173.000,11.730 
0.2760,171.000,11.730 
0.2763,171.000,10.753 
0.2765,161.000,10.753 
0.2767,175.000,7.820 
0.2770,157.000,6.843 
0.2772,188.000,7.820 
0.2775,170.000,7.820 
0.2777,177.000,6.843 
0.2780,158.000,6.843 
0.2783,167.000,8.798 
0.2785,206.000,8.798 
0.2788,229.000,9.775 
0.2790,159.000,8.798 
0.2792,165.000,8.798 
0.2795,156.000,11.730 
0.2797,187.000,11.730 
0.2800,183.000,11.730 
0.2803,161.000,10.753 
0.2805,146.000,10.753 
0.2808,129.000,10.753 
0.2810,187.000,9.775 
0.2812,200.000,9.775 
0.2815,201.000,7.820 
0.2817,165.000,7.820 
0.2820,181.000,7.820 
0.2822,152.000,7.820 
0.2825,208.000,7.820 
0.2828,238.000,7.820 
0.2830,128.000,7.820 
0.2833,93.000,8.798 
0.2835,139.000,11.730 
0.2837,216.000,11.730 
0.2840,203.000,10.753 
0.2842,183.000,9.775 
0.2845,208.000,9.775 
0.2848,173.000,7.820 
0.2850,206.000,6.843 
0.2853,143.000,6.843 
0.2855,178.000,7.820 
0.2858,194.000,7.820 
0.2860,122.000,7.820 
0.2862,193.000,7.820 
0.2865,114.000,8.798 
0.2867,203.000,8.798 
0.2870,194.000,7.820 
0.2873,273.000,7.820 
0.2875,250.000,7.820 
0.2878,214.000,8.798 
0.2880,72.000,7.820 
0.2882,122.000,7.820 
0.2885,125.000,8.798 
0.2887,108.000,8.798 
0.2890,173.000,9.775 
0.2892,201.000,8.798 
0.2895,302.000,8.798 
0.2898,220.000,8.798 
0.2900,171.000,11.730 
0.2903,176.000,11.730 
0.2905,249.000,10.753 
0.2907,138.000,10.753 
0.2910,150.000,9.775 
0.2912,172.000,10.753 
0.2915,65.000,6.843 
0.2918,129.000,7.820 
0.2920,218.000,6.843 
0.2923,209.000,6.843 
0.2925,227.000,7.820 
0.2928,280.000,7.820 
0.2930,223.000,7.820 
0.2932,167.000,7.820 
0.2935,131.000,8.798 
0.2937,60.000,7.820 
0.2940,139.000,7.820 
0.2943,122.000,8.798 
0.2945,292.000,11.730 
0.2948,161.000,10.753 
0.2950,184.000,10.753 
0.2952,114.000,10.753 
0.2955,195.000,10.753 
0.2957,258.000,6.843 
0.2960,252.000,6.843 
0.2962,215.000,7.820 
0.2965,142.000,7.820 
0.2968,101.000,8.798 
0.2970,83.000,8.798 
0.2973,129.000,8.798 
0.2975,198.000,7.820 
0.2977,144.000,8.798 
0.2980,209.000,8.798 
0.2982,298.000,8.798 
0.2985,315.000,11.730 
0.2988,168.000,11.730 
0.2990,129.000,10.753 
0.2993,183.000,11.730 
0.2995,128.000,11.730 
0.2998,88.000,11.730 
0.3000,105.000,10.753 
0.3002,162.000,10.753 
0.3005,181.000,9.775 
0.3007,197.000,10.753 
0.3010,201.000,6.843 
0.3013,190.000,6.843 
0.3015,145.000,6.843 
0.3018,178.000,7.820 
0.3020,37.000,7.820 
0.3022,267.000,7.820 
0.3025,229.000,7.820 
0.3027,295.000,7.820 
0.3030,313.000,8.798 
0.3033,168.000,7.820 
0.3035,74.000,7.820 
0.3038,173.000,8.798 
0.3040,204.000,9.775 
0.3043,35.000,11.730 
0.3045,-9.000,11.730 
0.3047,98.000,11.730 
0.3050,272.000,10.753 
0.3052,269.000,10.753 
0.3055,305.000,10.753 
0.3058,272.000,10.753 
0.3060,173.000,9.775 
0.3063,211.000,6.843 
0.3065,91.000,7.820 
0.3067,95.000,7.820 
0.3070,222.000,7.820 
0.3072,88.000,7.820 
0.3075,126.000,7.820 
0.3077,141.000,7.820 
0.3080,147.000,7.820 
0.3083,301.000,7.820 
0.3085,214.000,7.820 
0.3088,332.000,9.775 
0.3090,276.000,9.775 
0.3092,123.000,9.775 
0.3095,-2.000,10.753 
0.3097,211.000,10.753 
0.3100,72.000,10.753 
0.3103,139.000,7.820 
0.3105,198.000,7.820 
0.3108,163.000,7.820 
0.3110,276.000,7.820 
0.3113,206.000,7.820 
0.3115,228.000,7.820 
0.3117,300.000,7.820 
0.3120,161.000,7.820 
0.3122,62.000,8.798 
0.3125,109.000,9.775 
0.3128,98.000,10.753 
0.3130,203.000,10.753 
0.3133,213.000,9.775 
0.3135,202.000,7.820 
0.3137,234.000,7.820 
0.3140,378.000,7.820 
0.3142,101.000,7.820 
0.3145,252.000,8.798 
0.3147,84.000,8.798 
0.3150,177.000,8.798 
0.3153,117.000,8.798 
0.3155,196.000,11.730 
0.3158,166.000,9.775 
0.3160,165.000,9.775 
0.3162,186.000,7.820 
0.3165,171.000,7.820 
0.3167,192.000,7.820 
0.3170,293.000,7.820 
0.3173,186.000,7.820 
0.3175,201.000,7.820 
0.3178,110.000,8.798 
0.3180,127.000,11.730 
0.3183,250.000,11.730 
0.3185,181.000,10.753 
0.3187,160.000,10.753 
0.3190,301.000,6.843 
0.3192,43.000,7.820 
0.3195,145.000,7.820 
0.3198,215.000,7.820 
0.3200,153.000,7.820 
0.3203,192.000,8.798 
0.3205,90.000,8.798 
0.3207,163.000,11.730 
0.3210,199.000,10.753 
0.3212,234.000,10.753 
0.3215,201.000,10.753 
0.3217,230.000,9.775 
0.3220,192.000,7.820 
0.3223,187.000,7.820 
0.3225,169.000,6.843 
0.3228,134.000,6.843 
0.3230,186.000,7.820 
0.3232,58.000,7.820 
0.3235,156.000,7.820 
0.3237,202.000,8.798 
0.3240,151.000,8.798 
0.3243,163.000,12.708 
0.3245,164.000,11.730 
0.3248,246.000,10.753 
0.3250,197.000,10.753 
0.3252,198.000,10.753 
0.3255,199.000,9.775 
0.3257,228.000,9.775 
0.3260,107.000,7.820 
0.3262,122.000,6.843 
0.3265,152.000,7.820 
0.3268,189.000,7.820 
0.3270,171.000,7.820 
0.3273,67.000,7.820 
0.3275,251.000,7.820 
0.3277,202.000,7.820 
0.3280,200.000,8.798 
0.3282,261.000,7.820 
0.3285,215.000,7.820 
0.3288,205.000,8.798 
0.3290,99.000,8.798 
0.3293,142.000,11.730 
0.3295,175.000,10.753 
0.3298,143.000,9.775 
0.3300,142.000,7.820 
0.3302,208.000,7.820 
0.3305,132.000,7.820 
0.3307,298.000,7.820 
0.3310,237.000,8.798 
0.3313,191.000,11.730 
0.3315,244.000,11.730 
0.3318,200.000,7.820 
0.3320,130.000,6.843 
0.3322,147.000,7.820 
0.3325,128.000,7.820 
0.3327,45.000,7.820 
0.3330,197.000,8.798 
0.3332,220.000,8.798 
0.3335,257.000,8.798 
0.3338,194.000,10.753 
0.3340,192.000,11.730 
0.3343,193.000,11.730 
0.3345,180.000,11.730 
0.3347,218.000,11.730 
0.3350,141.000,11.730 
0.3352,223.000,11.730 
0.3355,105.000,9.775 
0.3358,145.000,7.820 
0.3360,172.000,7.820 
0.3363,210.000,6.843 
0.3365,235.000,7.820 
0.3368,194.000,7.820 
0.3370,210.000,7.820 
0.3372,147.000,7.820 
0.3375,179.000,7.820 
0.3377,113.000,7.820 
0.3380,162.000,7.820 
0.3383,146.000,7.820 
0.3385,161.000,7.820 
0.3388,140.000,8.798 
0.3390,179.000,8.798 
0.3392,151.000,8.798 
0.3395,195.000,8.798 
0.3397,340.000,7.820 
0.3400,235.000,8.798 
0.3402,215.000,8.798 
0.3405,126.000,8.798 
0.3408,187.000,8.798 
0.3410,106.000,8.798 
0.3413,221.000,11.730 
0.3415,107.000,11.730 
0.3417,146.000,11.730 
0.3420,182.000,11.730 
0.3422,191.000,10.753 
0.3425,223.000,10.753 
0.3428,203.000,7.820 
0.3430,223.000,7.820 
0.3433,171.000,7.820 
0.3435,187.000,7.820 
0.3438,166.000,7.820 
0.3440,145.000,7.820 
0.3442,118.000,6.843 
0.3445,158.000,6.843 
0.3447,139.000,6.843 
0.3450,196.000,7.820 
0.3453,220.000,8.798 
0.3455,171.000,11.730 
0.3458,177.000,11.730 
0.3460,208.000,11.730 
0.3462,185.000,11.730 
0.3465,202.000,11.730 
0.3467,221.000,10.753 
0.3470,151.000,10.753 
0.3473,128.000,10.753 
0.3475,145.000,7.820 
0.3478,139.000,6.843 
0.3480,172.000,6.843 
0.3483,174.000,7.820 
0.3485,187.000,7.820 
0.3487,204.000,7.820 
0.3490,165.000,8.798 
0.3492,202.000,8.798 
0.3495,227.000,8.798 
0.3498,140.000,11.730 
0.3500,168.000,11.730 
0.3503,185.000,10.753 
0.3505,216.000,11.730 
0.3507,194.000,9.775 
0.3510,185.000,10.753 
0.3512,145.000,7.820 
0.3515,154.000,7.820 
0.3517,202.000,7.820 
0.3520,202.000,6.843 
0.3523,182.000,7.820 
0.3525,150.000,7.820 
0.3528,142.000,8.798 
0.3530,177.000,7.820 
0.3532,193.000,7.820 
0.3535,190.000,7.820 
0.3537,198.000,7.820 
0.3540,170.000,7.820 
0.3543,178.000,8.798 
0.3545,174.000,9.775 
0.3548,160.000,8.798 
0.3550,166.000,8.798 
0.3553,147.000,8.798 
0.3555,153.000,8.798 
0.3557,183.000,8.798 
0.3560,216.000,11.730 
0.3562,111.000,11.730 
0.3565,227.000,11.730 
0.3568,184.000,11.730 
0.3570,183.000,10.753 
0.3573,217.000,11.730 
0.3575,275.000,11.730 
0.3577,157.000,10.753 
0.3580,96.000,10.753 
0.3582,106.000,10.753 
0.3585,218.000,10.753 
0.3587,174.000,10.753 
0.3590,163.000,10.753 
0.3593,192.000,10.753 
0.3595,127.000,9.775 
0.3598,222.000,7.820 
0.3600,215.000,6.843 
0.3602,206.000,7.820 
0.3605,94.000,6.843 
0.3607,223.000,7.820 
0.3610,204.000,7.820 
0.3613,191.000,7.820 
0.3615,148.000,7.820 
0.3618,144.000,7.820 
0.3620,63.000,7.820 
0.3623,228.000,8.798 
0.3625,209.000,8.798 
0.3627,185.000,7.820 
0.3630,194.000,7.820 
0.3632,175.000,8.798 
0.3635,173.000,8.798 
0.3638,190.000,8.798 
0.3640,154.000,8.798 
0.3643,221.000,8.798 
0.3645,160.000,8.798 
0.3647,138.000,9.775 
0.3650,190.000,11.730 
0.3652,164.000,11.730 
0.3655,191.000,11.730 
0.3658,174.000,10.753 
0.3660,207.000,10.753 
0.3663,202.000,9.775 
0.3665,182.000,10.753 
0.3668,165.000,6.843 
0.3670,159.000,7.820 
0.3672,168.000,6.843 
0.3675,165.000,7.820 
0.3677,167.000,7.820 
0.3680,196.000,7.820 
0.3683,173.000,7.820 
0.3685,154.000,7.820 
0.3688,186.000,8.798 
0.3690,148.000,8.798 
0.3692,199.000,11.730 
0.3695,184.000,11.730 
0.3697,185.000,10.753 
0.3700,207.000,10.753 
0.3702,171.000,7.820 
0.3705,169.000,7.820 
0.3708,169.000,7.820 
0.3710,158.000,7.820 
0.3713,168.000,8.798 
0.3715,172.000,7.820 
0.3717,172.000,7.820 
0.3720,180.000,8.798 
0.3722,170.000,8.798 
0.3725,179.000,11.730 
0.3728,182.000,10.753 
0.3730,187.000,10.753 
0.3733,184.000,10.753 
0.3735,171.000,8.798 
0.3738,174.000,7.820 
0.3740,152.000,7.820 
0.3742,158.000,7.820 
0.3745,148.000,7.820 
0.3747,169.000,7.820 
0.3750,182.000,7.820 
0.3753,168.000,8.798 
0.3755,167.000,8.798 
0.3758,177.000,11.730 
0.3760,172.000,11.730 
0.3762,176.000,10.753 
0.3765,177.000,11.730 
0.3767,179.000,11.730 
0.3770,163.000,11.730 
0.3772,165.000,11.730 
0.3775,180.000,11.730 
0.3778,160.000,11.730 
0.3780,210.000,10.753 
0.3783,166.000,10.753 
0.3785,181.000,11.730 
0.3787,186.000,11.730 
0.3790,153.000,11.730 
0.3792,176.000,11.730 
0.3795,209.000,11.730 
0.3798,168.000,10.753 
0.3800,159.000,9.775 
0.3803,194.000,7.820 
0.3805,134.000,6.843 
0.3808,173.000,7.820 
0.3810,145.000,7.820 
0.3812,151.000,7.820 
0.3815,199.000,7.820 
0.3817,181.000,7.820 
0.3820,192.000,7.820 
0.3823,192.000,7.820 
0.3825,152.000,8.798 
0.3828,176.000,8.798 
0.3830,150.000,7.820 
0.3832,143.000,8.798 
0.3835,203.000,8.798 
0.3837,183.000,11.730 
0.3840,183.000,10.753 
0.3842,186.000,9.775 
0.3845,176.000,7.820 
0.3848,180.000,6.843 
0.3850,180.000,6.843 
0.3853,166.000,8.798 
0.3855,190.000,8.798 
0.3857,185.000,8.798 
0.3860,166.000,8.798 
0.3862,176.000,8.798 
0.3865,200.000,11.730 
0.3868,183.000,11.730 
0.3870,183.000,11.730 
0.3873,161.000,10.753 
0.3875,158.000,6.843 
0.3877,175.000,7.820 
0.3880,169.000,7.820 
0.3882,158.000,7.820 
0.3885,178.000,7.820 
0.3887,196.000,7.820 
0.3890,184.000,7.820 
0.3893,180.000,8.798 
0.3895,170.000,11.730 
0.3898,186.000,11.730 
0.3900,168.000,9.775 
0.3902,159.000,10.753 
0.3905,186.000,6.843 
0.3907,190.000,7.820 
0.3910,183.000,7.820 
0.3913,165.000,7.820 
0.3915,186.000,7.820 
0.3918,171.000,7.820 
0.3920,192.000,8.798 
0.3923,187.000,7.820 
0.3925,192.000,8.798 
0.3927,170.000,10.753 
0.3930,162.000,11.730 
0.3932,162.000,10.753 
0.3935,185.000,10.753 
0.3938,192.000,7.820 
0.3940,177.000,7.820 
0.3943,174.000,7.820 
0.3945,183.000,7.820 
0.3947,163.000,8.798 
0.3950,180.000,7.820 
0.3952,191.000,6.843 
0.3955,192.000,7.820 
0.3957,213.000,7.820 
0.3960,172.000,7.820 
0.3963,181.000,7.820 
0.3965,190.000,7.820 
0.3968,145.000,7.820 
0.3970,179.000,7.820 
0.3972,193.000,7.820 
0.3975,165.000,8.798 
0.3977,185.000,8.798 
0.3980,177.000,12.708 
0.3983,186.000,11.730 
0.3985,155.000,10.753 
0.3988,165.000,10.753 
0.3990,210.000,10.753 
0.3993,225.000,10.753 
0.3995,200.000,7.820 
0.3997,162.000,7.820 
0.4000,159.000,6.843 
0.4002,155.000,6.843 
0.4005,186.000,7.820 
0.4008,221.000,7.820 
0.4010,167.000,7.820 
0.4013,193.000,7.820 
0.4015,176.000,7.820 
0.4017,163.000,7.820 
0.4020,183.000,8.798 
0.4022,184.000,11.730 
0.4025,173.000,10.753 
0.4027,166.000,10.753 
0.4030,169.000,10.753 
0.4033,185.000,10.753 
0.4035,179.000,9.775 
0.4038,172.000,7.820 
0.4040,185.000,7.820 
0.4042,192.000,7.820 
0.4045,176.000,7.820 
0.4047,186.000,7.820 
0.4050,156.000,7.820 
0.4053,147.000,8.798 
0.4055,154.000,8.798 
0.4058,147.000,11.730 
0.4060,183.000,10.753 
0.4062,216.000,11.730 
0.4065,189.000,11.730 
0.4067,165.000,10.753 
0.4070,179.000,10.753 
0.4072,176.000,11.730 
0.4075,137.000,10.753 
0.4078,178.000,10.753 
0.4080,187.000,7.820 
0.4083,197.000,6.843 
0.4085,140.000,7.820 
0.4087,181.000,6.843 
0.4090,220.000,6.843 
0.4092,151.000,6.843 
0.4095,153.000,7.820 
0.4098,163.000,7.820 
0.4100,183.000,7.820 
0.4103,179.000,7.820 
0.4105,143.000,7.820 
0.4108,184.000,8.798 
0.4110,216.000,8.798 
0.4112,161.000,10.753 
0.4115,158.000,11.730 
0.4117,178.000,10.753 
0.4120,158.000,10.753 
0.4123,129.000,10.753 
0.4125,154.000,10.753 
0.4128,162.000,10.753 
0.4130,226.000,10.753 
0.4132,180.000,10.753 
0.4135,212.000,10.753 
0.4137,218.000,10.753 
0.4140,196.000,10.753 
0.4142,192.000,10.753 
0.4145,169.000,10.753 
0.4148,193.000,9.775 
0.4150,192.000,6.843 
0.4153,205.000,6.843 
0.4155,217.000,7.820 
0.4157,216.000,6.843 
0.4160,173.000,6.843 
0.4162,152.000,7.820 
0.4165,154.000,7.820 
0.4168,150.000,7.820 
0.4170,163.000,8.798 
0.4173,185.000,7.820 
0.4175,187.000,7.820 
0.4178,174.000,8.798 
0.4180,172.000,9.775 
0.4182,191.000,11.730 
0.4185,208.000,11.730 
0.4187,193.000,11.730 
0.4190,177.000,11.730 
0.4193,214.000,11.730 
0.4195,202.000,10.753 
0.4198,166.000,11.730 
0.4200,190.000,10.753 
0.4202,180.000,11.730 
0.4205,141.000,11.730 
0.4207,200.000,10.753 
0.4210,218.000,10.753 
0.4212,201.000,9.775 
0.4215,161.000,7.820 
0.4218,175.000,6.843 
0.4220,163.000,7.820 
0.4223,201.000,7.820 
0.4225,185.000,7.820 
0.4227,145.000,6.843 
0.4230,162.000,7.820 
0.4232,204.000,7.820 
0.4235,223.000,7.820 
0.4238,199.000,7.820 
0.4240,217.000,7.820 
0.4243,196.000,7.820 
0.4245,202.000,7.820 
0.4248,194.000,8.798 
0.4250,177.000,8.798 
0.4252,173.000,8.798 
0.4255,141.000,8.798 
0.4257,152.000,9.775 
0.4260,210.000,11.730 
0.4263,217.000,11.730 
0.4265,188.000,11.730 
0.4268,145.000,10.753 
0.4270,147.000,11.730 
0.4272,208.000,9.775 
0.4275,205.000,7.820 
0.4277,203.000,7.820 
0.4280,211.000,7.820 
0.4283,153.000,7.820 
0.4285,204.000,6.843 
0.4288,193.000,7.820 
0.4290,167.000,7.820 
0.4293,186.000,7.820 
0.4295,171.000,6.843 
0.4297,211.000,7.820 
0.4300,223.000,7.820 
0.4302,217.000,8.798 
0.4305,195.000,7.820 
0.4308,202.000,7.820 
0.4310,185.000,7.820 
0.4313,196.000,7.820 
0.4315,202.000,6.843 
0.4317,165.000,7.820 
0.4320,180.000,7.820 
0.4322,189.000,7.820 
0.4325,182.000,7.820 
0.4327,198.000,7.820 
0.4330,201.000,6.843 
0.4333,223.000,7.820 
0.4335,233.000,6.843 
0.4338,250.000,6.843 
0.4340,218.000,10.753 
0.4342,172.000,10.753 
0.4345,168.000,10.753 
0.4347,166.000,10.753 
0.4350,146.000,10.753 
0.4353,192.000,11.730 
0.4355,190.000,11.730 
0.4358,193.000,11.730 
0.4360,175.000,11.730 
0.4363,217.000,11.730 
0.4365,215.000,11.730 
0.4367,222.000,10.753 
0.4370,208.000,10.753 
0.4372,190.000,11.730 
0.4375,180.000,10.753 
0.4378,170.000,10.753 
0.4380,187.000,10.753 
0.4383,221.000,7.820 
0.4385,215.000,7.820 
0.4387,197.000,6.843 
0.4390,207.000,6.843 
0.4392,224.000,7.820 
0.4395,198.000,6.843 
0.4397,152.000,8.798 
0.4400,185.000,9.775 
0.4403,232.000,9.775 
0.4405,248.000,10.753 
0.4408,188.000,10.753 
0.4410,163.000,10.753 
0.4412,185.000,10.753 
0.4415,123.000,10.753 
0.4417,120.000,11.730 
0.4420,197.000,11.730 
0.4423,224.000,10.753 
0.4425,210.000,10.753 
0.4428,199.000,10.753 
0.4430,229.000,10.753 
0.4433,235.000,11.730 
0.4435,178.000,11.730 
0.4437,202.000,10.753 
0.4440,215.000,8.798 
0.4442,202.000,8.798 
0.4445,152.000,8.798 
0.4448,120.000,8.798 
0.4450,151.000,7.820 
0.4453,144.000,7.820 
0.4455,138.000,7.820 
0.4457,227.000,7.820 
0.4460,224.000,8.798 
0.4462,228.000,8.798 
0.4465,221.000,7.820 
0.4467,180.000,8.798 
0.4470,191.000,8.798 
0.4473,177.000,7.820 
0.4475,186.000,7.820 
0.4478,187.000,8.798 
0.4480,170.000,9.775 
0.4482,217.000,8.798 
0.4485,142.000,8.798 
0.4487,140.000,8.798 
0.4490,155.000,8.798 
0.4493,152.000,8.798 
0.4495,192.000,8.798 
0.4498,207.000,8.798 
0.4500,193.000,11.730 
0.4502,150.000,11.730 
0.4505,216.000,11.730 
0.4507,252.000,11.730 
0.4510,220.000,10.753 
0.4512,168.000,10.753 
0.4515,177.000,11.730 
0.4518,152.000,10.753 
0.4520,129.000,10.753 
0.4523,138.000,10.753 
0.4525,147.000,6.843 
0.4527,192.000,7.820 
0.4530,118.000,7.820 
0.4532,127.000,6.843 
0.4535,191.000,7.820 
0.4538,166.000,7.820 
0.4540,203.000,8.798 
0.4543,207.000,8.798 
0.4545,198.000,8.798 
0.4548,230.000,11.730 
0.4550,139.000,11.730 
0.4552,165.000,11.730 
0.4555,164.000,10.753 
0.4557,108.000,10.753 
0.4560,193.000,10.753 
0.4563,233.000,6.843 
0.4565,174.000,7.820 
0.4568,146.000,6.843 
0.4570,150.000,7.820 
0.4572,150.000,7.820 
0.4575,139.000,8.798 
0.4577,149.000,7.820 
0.4580,228.000,8.798 
0.4582,232.000,8.798 
0.4585,235.000,7.820 
0.4588,160.000,8.798 
0.4590,199.000,7.820 
0.4593,126.000,7.820 
0.4595,130.000,8.798 
0.4597,142.000,8.798 
0.4600,191.000,11.730 
0.4602,201.000,11.730 
0.4605,110.000,11.730 
0.4608,162.000,11.730 
0.4610,211.000,11.730 
0.4613,210.000,10.753 
0.4615,200.000,10.753 
0.4618,184.000,10.753 
0.4620,237.000,10.753 
0.4622,239.000,10.753 
0.4625,173.000,10.753 
0.4627,132.000,10.753 
0.4630,141.000,9.775 
0.4633,154.000,6.843 
0.4635,163.000,6.843 
0.4638,176.000,7.820 
0.4640,198.000,7.820 
0.4642,220.000,6.843 
0.4645,182.000,7.820 
0.4647,170.000,6.843 
0.4650,183.000,7.820 
0.4652,170.000,6.843 
0.4655,224.000,7.820 
0.4658,231.000,6.843 
0.4660,247.000,7.820 
0.4663,213.000,7.820 
0.4665,165.000,7.820 
0.4667,187.000,7.820 
0.4670,138.000,8.798 
0.4672,115.000,6.843 
0.4675,142.000,8.798 
0.4678,219.000,7.820 
0.4680,195.000,8.798 
0.4683,177.000,11.730 
0.4685,189.000,10.753 
0.4688,201.000,11.730 
0.4690,193.000,11.730 
0.4692,165.000,11.730 
0.4695,202.000,10.753 
0.4697,218.000,10.753 
0.4700,162.000,11.730 
0.4703,160.000,11.730 
0.4705,121.000,10.753 
0.4708,89.000,9.775 
0.4710,140.000,7.820 
0.4712,126.000,7.820 
0.4715,178.000,7.820 
0.4717,205.000,6.843 
0.4720,164.000,7.820 
0.4723,241.000,7.820 
0.4725,228.000,7.820 
0.4728,184.000,7.820 
0.4730,174.000,7.820 
0.4733,194.000,7.820 
0.4735,146.000,8.798 
0.4737,136.000,7.820 
0.4740,99.000,8.798 
0.4742,150.000,7.820 
0.4745,201.000,7.820 
0.4748,145.000,7.820 
0.4750,182.000,8.798 
0.4753,232.000,8.798 
0.4755,252.000,8.798 
0.4757,194.000,11.730 
0.4760,192.000,11.730 
0.4762,135.000,10.753 
0.4765,103.000,7.820 
0.4767,87.000,6.843 
0.4770,128.000,7.820 
0.4773,170.000,7.820 
0.4775,167.000,6.843 
0.4778,158.000,7.820 
0.4780,211.000,8.798 
0.4782,228.000,7.820 
0.4785,249.000,8.798 
0.4787,234.000,8.798 
0.4790,190.000,8.798 
0.4793,166.000,8.798 
0.4795,140.000,8.798 
0.4798,111.000,11.730 
0.4800,112.000,11.730 
0.4803,151.000,10.753 
0.4805,155.000,10.753 
0.4807,198.000,11.730 
0.4810,213.000,10.753 
0.4812,178.000,11.730 
0.4815,182.000,10.753 
0.4818,153.000,10.753 
0.4820,169.000,10.753 
0.4823,177.000,10.753 
0.4825,201.000,10.753 
0.4827,248.000,6.843 
0.4830,200.000,7.820 
0.4832,169.000,10.753 
0.4835,153.000,10.753 
0.4837,117.000,9.775 
0.4840,156.000,10.753 
0.4843,182.000,11.730 
0.4845,216.000,11.730 
0.4848,206.000,10.753 
0.4850,153.000,10.753 
0.4852,195.000,11.730 
0.4855,199.000,8.798 
0.4857,186.000,8.798 
0.4860,186.000,8.798 
0.4863,209.000,7.820 
0.4865,229.000,7.820 
0.4868,152.000,6.843 
0.4870,144.000,7.820 
0.4873,191.000,7.820 
0.4875,170.000,6.843 
0.4877,181.000,10.753 
0.4880,162.000,11.730 
0.4882,157.000,10.753 
0.4885,139.000,8.798 
0.4888,147.000,8.798 
0.4890,156.000,7.820 
0.4893,139.000,8.798 
0.4895,157.000,7.820 
0.4897,213.000,7.820 
0.4900,229.000,6.843 
0.4902,208.000,6.843 
0.4905,186.000,10.753 
0.4908,208.000,10.753 
0.4910,203.000,11.730 
0.4913,215.000,11.730 
0.4915,190.000,11.730 
0.4918,148.000,11.730 
0.4920,101.000,11.730 
0.4922,67.000,11.730 
0.4925,125.000,8.798 
0.4927,136.000,8.798 
0.4930,216.000,7.820 
0.4933,192.000,7.820 
0.4935,181.000,7.820 
0.4938,197.000,7.820 
0.4940,178.000,8.798 
0.4942,174.000,7.820 
0.4945,195.000,7.820 
0.4947,179.000,7.820 
0.4950,228.000,7.820 
0.4952,120.000,7.820 
0.4955,80.000,7.820 
0.4958,81.000,7.820 
0.4960,382.000,9.775 
0.4963,218.000,10.753 
0.4965,243.000,10.753 
0.4967,288.000,10.753 
0.4970,193.000,11.730 
0.4972,127.000,9.775 
0.4975,98.000,8.798 
0.4978,172.000,8.798 
0.4980,323.000,8.798 
0.4983,201.000,8.798 
