Time[s],Acceleration [mg],Force [N]  
0.2490,171.000,7.820 
0.2492,186.000,6.843 
0.2495,178.000,7.820 
0.2498,182.000,7.820 
0.2500,168.000,7.820 
0.2503,181.000,7.820 
0.2505,179.000,7.820 
0.2508,182.000,7.820 
0.2510,191.000,7.820 
0.2512,179.000,8.798 
0.2515,182.000,8.798 
0.2517,176.000,7.820 
0.2520,184.000,8.798 
0.2522,181.000,8.798 
0.2525,179.000,8.798 
0.2528,172.000,10.753 
0.2530,181.000,11.730 
0.2533,178.000,11.730 
0.2535,175.000,11.730 
0.2537,175.000,10.753 
0.2540,183.000,10.753 
0.2542,177.000,11.730 
0.2545,182.000,10.753 
0.2548,187.000,7.820 
0.2550,179.000,6.843 
0.2553,171.000,6.843 
0.2555,186.000,7.820 
0.2558,185.000,7.820 
0.2560,183.000,8.798 
0.2562,175.000,8.798 
0.2565,176.000,8.798 
0.2567,180.000,8.798 
0.2570,177.000,8.798 
0.2573,176.000,8.798 
0.2575,184.000,12.708 
0.2578,171.000,10.753 
0.2580,184.000,10.753 
0.2582,178.000,9.775 
0.2585,178.000,7.820 
0.2587,179.000,7.820 
0.2590,180.000,7.820 
0.2592,173.000,7.820 
0.2595,178.000,7.820 
0.2598,183.000,7.820 
0.2600,178.000,7.820 
0.2603,180.000,7.820 
0.2605,174.000,7.820 
0.2607,193.000,7.820 
0.2610,178.000,8.798 
0.2612,182.000,9.775 
0.2615,187.000,11.730 
0.2618,183.000,10.753 
0.2620,177.000,11.730 
0.2623,174.000,10.753 
0.2625,183.000,10.753 
0.2627,178.000,10.753 
0.2630,182.000,7.820 
0.2632,183.000,7.820 
0.2635,174.000,8.798 
0.2637,183.000,7.820 
0.2640,186.000,7.820 
0.2643,187.000,7.820 
0.2645,182.000,8.798 
0.2648,184.000,8.798 
0.2650,180.000,8.798 
0.2652,180.000,8.798 
0.2655,187.000,11.730 
0.2657,183.000,12.708 
0.2660,183.000,10.753 
0.2663,178.000,11.730 
0.2665,173.000,10.753 
0.2668,181.000,6.843 
0.2670,176.000,7.820 
0.2673,189.000,7.820 
0.2675,176.000,7.820 
0.2677,176.000,7.820 
0.2680,186.000,7.820 
0.2682,181.000,8.798 
0.2685,181.000,8.798 
0.2688,179.000,11.730 
0.2690,194.000,10.753 
0.2693,181.000,9.775 
0.2695,181.000,7.820 
0.2697,183.000,6.843 
0.2700,173.000,7.820 
0.2702,183.000,6.843 
0.2705,171.000,9.775 
0.2707,184.000,7.820 
0.2710,186.000,11.730 
0.2713,183.000,11.730 
0.2715,176.000,10.753 
0.2718,179.000,6.843 
0.2720,177.000,7.820 
0.2722,186.000,8.798 
0.2725,183.000,7.820 
0.2727,182.000,7.820 
0.2730,182.000,8.798 
0.2733,182.000,8.798 
0.2735,176.000,8.798 
0.2738,184.000,11.730 
0.2740,176.000,10.753 
0.2743,178.000,10.753 
0.2745,181.000,9.775 
0.2747,173.000,7.820 
0.2750,186.000,7.820 
0.2752,183.000,7.820 
0.2755,187.000,7.820 
0.2758,191.000,7.820 
0.2760,172.000,7.820 
0.2763,182.000,7.820 
0.2765,179.000,7.820 
0.2767,175.000,8.798 
0.2770,174.000,8.798 
0.2772,183.000,8.798 
0.2775,181.000,7.820 
0.2777,175.000,10.753 
0.2780,183.000,11.730 
0.2783,184.000,10.753 
0.2785,186.000,11.730 
0.2788,183.000,10.753 
0.2790,191.000,10.753 
0.2792,179.000,10.753 
0.2795,171.000,7.820 
0.2797,184.000,6.843 
0.2800,178.000,7.820 
0.2803,188.000,6.843 
0.2805,188.000,7.820 
0.2808,184.000,7.820 
0.2810,179.000,7.820 
0.2812,176.000,7.820 
0.2815,171.000,8.798 
0.2817,185.000,11.730 
0.2820,183.000,10.753 
0.2822,175.000,10.753 
0.2825,188.000,9.775 
0.2828,196.000,7.820 
0.2830,190.000,6.843 
0.2833,174.000,7.820 
0.2835,180.000,7.820 
0.2837,183.000,8.798 
0.2840,185.000,11.730 
0.2842,174.000,11.730 
0.2845,176.000,10.753 
0.2848,175.000,6.843 
0.2850,189.000,7.820 
0.2853,180.000,7.820 
0.2855,177.000,7.820 
0.2858,184.000,8.798 
0.2860,178.000,8.798 
0.2862,179.000,11.730 
0.2865,173.000,10.753 
0.2867,175.000,10.753 
0.2870,186.000,6.843 
0.2873,178.000,7.820 
0.2875,186.000,7.820 
0.2878,175.000,7.820 
0.2880,184.000,7.820 
0.2882,181.000,7.820 
0.2885,186.000,8.798 
0.2887,185.000,8.798 
0.2890,185.000,8.798 
0.2892,182.000,8.798 
0.2895,181.000,8.798 
0.2898,176.000,11.730 
0.2900,175.000,11.730 
0.2903,171.000,11.730 
0.2905,191.000,11.730 
0.2907,184.000,10.753 
0.2910,196.000,10.753 
0.2912,182.000,10.753 
0.2915,179.000,10.753 
0.2918,187.000,7.820 
0.2920,188.000,7.820 
0.2923,181.000,7.820 
0.2925,187.000,7.820 
0.2928,183.000,7.820 
0.2930,177.000,7.820 
0.2932,180.000,7.820 
0.2935,187.000,7.820 
0.2937,182.000,8.798 
0.2940,189.000,7.820 
0.2943,179.000,8.798 
0.2945,183.000,8.798 
0.2948,176.000,8.798 
0.2950,183.000,8.798 
0.2952,192.000,7.820 
0.2955,182.000,7.820 
0.2957,183.000,8.798 
0.2960,177.000,11.730 
0.2962,186.000,11.730 
0.2965,168.000,11.730 
0.2968,174.000,10.753 
0.2970,173.000,7.820 
0.2973,185.000,7.820 
0.2975,182.000,7.820 
0.2977,177.000,7.820 
0.2980,176.000,7.820 
0.2982,164.000,7.820 
0.2985,179.000,7.820 
0.2988,176.000,7.820 
0.2990,184.000,8.798 
0.2993,183.000,7.820 
0.2995,176.000,8.798 
0.2998,184.000,7.820 
0.3000,176.000,7.820 
0.3002,183.000,7.820 
0.3005,186.000,7.820 
0.3007,180.000,7.820 
0.3010,184.000,7.820 
0.3013,178.000,8.798 
0.3015,178.000,8.798 
0.3018,180.000,8.798 
0.3020,172.000,7.820 
0.3022,190.000,7.820 
0.3025,192.000,8.798 
0.3027,178.000,8.798 
0.3030,173.000,8.798 
0.3033,196.000,8.798 
0.3035,187.000,8.798 
0.3038,175.000,11.730 
0.3040,180.000,11.730 
0.3043,190.000,12.708 
0.3045,186.000,11.730 
0.3047,168.000,11.730 
0.3050,186.000,11.730 
0.3052,189.000,11.730 
0.3055,185.000,10.753 
0.3058,183.000,10.753 
0.3060,178.000,10.753 
0.3063,177.000,10.753 
0.3065,188.000,10.753 
0.3067,180.000,11.730 
0.3070,178.000,10.753 
0.3072,183.000,7.820 
0.3075,179.000,7.820 
0.3077,182.000,7.820 
0.3080,177.000,7.820 
0.3083,190.000,7.820 
0.3085,182.000,7.820 
0.3088,170.000,7.820 
0.3090,191.000,8.798 
0.3092,179.000,8.798 
0.3095,193.000,8.798 
0.3097,191.000,8.798 
0.3100,181.000,8.798 
0.3103,177.000,11.730 
0.3105,179.000,11.730 
0.3108,183.000,10.753 
0.3110,173.000,10.753 
0.3113,164.000,11.730 
0.3115,182.000,11.730 
0.3117,180.000,11.730 
0.3120,176.000,11.730 
0.3122,182.000,11.730 
0.3125,179.000,11.730 
0.3128,183.000,11.730 
0.3130,173.000,10.753 
0.3133,181.000,11.730 
0.3135,186.000,11.730 
0.3137,187.000,10.753 
0.3140,183.000,10.753 
0.3142,189.000,9.775 
0.3145,185.000,7.820 
0.3147,171.000,6.843 
0.3150,183.000,7.820 
0.3153,188.000,6.843 
0.3155,180.000,7.820 
0.3158,176.000,6.843 
0.3160,183.000,6.843 
0.3162,189.000,7.820 
0.3165,182.000,6.843 
0.3167,173.000,7.820 
0.3170,189.000,7.820 
0.3173,189.000,6.843 
0.3175,186.000,7.820 
0.3178,174.000,6.843 
0.3180,177.000,7.820 
0.3183,188.000,7.820 
0.3185,190.000,6.843 
0.3187,170.000,7.820 
0.3190,179.000,6.843 
0.3192,187.000,7.820 
0.3195,186.000,7.820 
0.3198,178.000,7.820 
0.3200,184.000,8.798 
0.3203,180.000,8.798 
0.3205,194.000,7.820 
0.3207,189.000,8.798 
0.3210,181.000,7.820 
0.3212,181.000,7.820 
0.3215,183.000,7.820 
0.3217,176.000,8.798 
0.3220,185.000,8.798 
0.3223,179.000,8.798 
0.3225,180.000,8.798 
0.3228,185.000,9.775 
0.3230,180.000,11.730 
0.3232,184.000,11.730 
0.3235,182.000,10.753 
0.3237,182.000,10.753 
0.3240,185.000,12.708 
0.3243,178.000,10.753 
0.3245,183.000,10.753 
0.3248,182.000,10.753 
0.3250,190.000,11.730 
0.3252,187.000,11.730 
0.3255,178.000,11.730 
0.3257,181.000,10.753 
0.3260,179.000,10.753 
0.3262,190.000,10.753 
0.3265,183.000,10.753 
0.3268,177.000,10.753 
0.3270,180.000,10.753 
0.3273,190.000,11.730 
0.3275,167.000,11.730 
0.3277,173.000,11.730 
0.3280,174.000,11.730 
0.3282,175.000,9.775 
0.3285,185.000,9.775 
0.3288,195.000,8.798 
0.3290,183.000,7.820 
0.3293,178.000,7.820 
0.3295,177.000,7.820 
0.3298,175.000,7.820 
0.3300,180.000,7.820 
0.3302,177.000,7.820 
0.3305,181.000,8.798 
0.3307,183.000,8.798 
0.3310,183.000,8.798 
0.3313,178.000,8.798 
0.3315,181.000,8.798 
0.3318,170.000,7.820 
0.3320,183.000,8.798 
0.3322,180.000,7.820 
0.3325,177.000,8.798 
0.3327,188.000,8.798 
0.3330,178.000,7.820 
0.3332,175.000,8.798 
0.3335,185.000,8.798 
0.3338,177.000,10.753 
0.3340,179.000,10.753 
0.3343,185.000,10.753 
0.3345,181.000,6.843 
0.3347,173.000,7.820 
0.3350,185.000,7.820 
0.3352,187.000,7.820 
0.3355,177.000,8.798 
0.3358,176.000,7.820 
0.3360,179.000,7.820 
0.3363,180.000,7.820 
0.3365,187.000,7.820 
0.3368,188.000,8.798 
0.3370,174.000,8.798 
0.3372,187.000,11.730 
0.3375,180.000,11.730 
0.3377,180.000,10.753 
0.3380,178.000,6.843 
0.3383,180.000,6.843 
0.3385,181.000,8.798 
0.3388,181.000,7.820 
0.3390,178.000,7.820 
0.3392,181.000,7.820 
0.3395,177.000,8.798 
0.3397,177.000,6.843 
0.3400,174.000,7.820 
0.3402,175.000,7.820 
0.3405,189.000,7.820 
0.3408,171.000,8.798 
0.3410,184.000,8.798 
0.3413,172.000,9.775 
0.3415,183.000,10.753 
0.3417,190.000,11.730 
0.3420,179.000,10.753 
0.3422,172.000,10.753 
0.3425,168.000,10.753 
0.3428,182.000,10.753 
0.3430,183.000,7.820 
0.3433,182.000,7.820 
0.3435,181.000,7.820 
0.3438,173.000,7.820 
0.3440,184.000,7.820 
0.3442,188.000,7.820 
0.3445,182.000,7.820 
0.3447,182.000,8.798 
0.3450,184.000,7.820 
0.3453,184.000,6.843 
0.3455,186.000,7.820 
0.3458,184.000,8.798 
0.3460,176.000,7.820 
0.3462,177.000,7.820 
0.3465,183.000,7.820 
0.3467,182.000,7.820 
0.3470,179.000,7.820 
0.3473,184.000,7.820 
0.3475,183.000,7.820 
0.3478,180.000,7.820 
0.3480,183.000,6.843 
0.3483,181.000,7.820 
0.3485,181.000,7.820 
0.3487,182.000,6.843 
0.3490,180.000,7.820 
0.3492,176.000,7.820 
0.3495,185.000,7.820 
0.3498,179.000,7.820 
0.3500,193.000,7.820 
0.3503,181.000,7.820 
0.3505,187.000,7.820 
0.3507,185.000,7.820 
0.3510,183.000,7.820 
0.3512,180.000,7.820 
0.3515,182.000,8.798 
0.3517,185.000,8.798 
0.3520,175.000,8.798 
0.3523,183.000,9.775 
0.3525,176.000,8.798 
0.3528,175.000,8.798 
0.3530,180.000,8.798 
0.3532,189.000,8.798 
0.3535,183.000,8.798 
0.3537,178.000,7.820 
0.3540,183.000,8.798 
0.3543,175.000,8.798 
0.3545,185.000,9.775 
0.3548,171.000,9.775 
0.3550,190.000,11.730 
0.3553,190.000,11.730 
0.3555,181.000,11.730 
0.3557,178.000,10.753 
0.3560,180.000,11.730 
0.3562,182.000,10.753 
0.3565,174.000,11.730 
0.3568,178.000,10.753 
0.3570,185.000,11.730 
0.3573,192.000,10.753 
0.3575,183.000,10.753 
0.3577,172.000,10.753 
0.3580,185.000,10.753 
0.3582,172.000,7.820 
0.3585,188.000,7.820 
0.3587,171.000,7.820 
0.3590,193.000,7.820 
0.3593,181.000,7.820 
0.3595,180.000,7.820 
0.3598,184.000,7.820 
0.3600,179.000,7.820 
0.3602,180.000,9.775 
0.3605,177.000,10.753 
0.3607,190.000,9.775 
0.3610,182.000,10.753 
0.3613,179.000,9.775 
0.3615,176.000,9.775 
0.3618,183.000,9.775 
0.3620,176.000,7.820 
0.3623,178.000,7.820 
0.3625,194.000,7.820 
0.3627,182.000,7.820 
0.3630,186.000,7.820 
0.3632,185.000,7.820 
0.3635,175.000,6.843 
0.3638,180.000,7.820 
0.3640,187.000,7.820 
0.3643,182.000,7.820 
0.3645,182.000,7.820 
0.3647,176.000,7.820 
0.3650,179.000,7.820 
0.3652,176.000,7.820 
0.3655,178.000,8.798 
0.3658,189.000,8.798 
0.3660,179.000,7.820 
0.3663,167.000,7.820 
0.3665,176.000,7.820 
0.3668,189.000,8.798 
0.3670,190.000,8.798 
0.3672,183.000,7.820 
0.3675,185.000,8.798 
0.3677,184.000,7.820 
0.3680,170.000,7.820 
0.3683,179.000,7.820 
0.3685,191.000,7.820 
0.3688,183.000,7.820 
0.3690,187.000,7.820 
0.3692,181.000,8.798 
0.3695,179.000,8.798 
0.3697,180.000,7.820 
0.3700,169.000,7.820 
0.3702,180.000,7.820 
0.3705,179.000,7.820 
0.3708,176.000,7.820 
0.3710,176.000,8.798 
0.3713,180.000,7.820 
0.3715,194.000,7.820 
0.3717,184.000,8.798 
0.3720,177.000,7.820 
0.3722,177.000,7.820 
0.3725,177.000,7.820 
0.3728,184.000,7.820 
0.3730,180.000,7.820 
0.3733,182.000,7.820 
0.3735,183.000,7.820 
0.3738,182.000,7.820 
0.3740,178.000,7.820 
0.3742,176.000,7.820 
0.3745,179.000,9.775 
0.3747,175.000,10.753 
0.3750,180.000,10.753 
0.3753,184.000,11.730 
0.3755,184.000,10.753 
0.3758,177.000,11.730 
0.3760,194.000,10.753 
0.3762,181.000,10.753 
0.3765,178.000,11.730 
0.3767,177.000,11.730 
0.3770,186.000,10.753 
0.3772,179.000,10.753 
0.3775,178.000,8.798 
0.3778,173.000,6.843 
0.3780,175.000,6.843 
0.3783,183.000,6.843 
0.3785,189.000,7.820 
0.3787,178.000,7.820 
0.3790,173.000,7.820 
0.3792,183.000,7.820 
0.3795,180.000,7.820 
0.3798,176.000,8.798 
0.3800,177.000,7.820 
0.3803,180.000,7.820 
0.3805,173.000,7.820 
0.3808,178.000,6.843 
0.3810,176.000,6.843 
0.3812,185.000,7.820 
0.3815,183.000,7.820 
0.3817,187.000,8.798 
0.3820,182.000,8.798 
0.3823,179.000,8.798 
0.3825,177.000,8.798 
0.3828,178.000,8.798 
0.3830,192.000,9.775 
0.3832,181.000,11.730 
0.3835,177.000,11.730 
0.3837,185.000,11.730 
0.3840,179.000,10.753 
0.3842,185.000,10.753 
0.3845,183.000,6.843 
0.3848,182.000,7.820 
0.3850,187.000,7.820 
0.3853,189.000,7.820 
0.3855,190.000,7.820 
0.3857,186.000,7.820 
0.3860,182.000,7.820 
0.3862,180.000,7.820 
0.3865,182.000,7.820 
0.3868,188.000,8.798 
0.3870,185.000,8.798 
0.3873,183.000,7.820 
0.3875,184.000,8.798 
0.3877,179.000,11.730 
0.3880,177.000,11.730 
0.3882,172.000,11.730 
0.3885,187.000,11.730 
0.3887,183.000,10.753 
0.3890,180.000,11.730 
0.3893,176.000,11.730 
0.3895,185.000,11.730 
0.3898,190.000,10.753 
0.3900,181.000,10.753 
0.3902,183.000,10.753 
0.3905,180.000,10.753 
0.3907,184.000,9.775 
0.3910,174.000,9.775 
0.3913,177.000,7.820 
0.3915,177.000,7.820 
0.3918,183.000,7.820 
0.3920,173.000,7.820 
0.3923,183.000,7.820 
0.3925,178.000,6.843 
0.3927,180.000,7.820 
0.3930,178.000,8.798 
0.3932,182.000,8.798 
0.3935,172.000,7.820 
0.3938,176.000,8.798 
0.3940,176.000,8.798 
0.3943,176.000,7.820 
0.3945,177.000,7.820 
0.3947,189.000,7.820 
0.3950,183.000,7.820 
0.3952,186.000,8.798 
0.3955,187.000,8.798 
0.3957,175.000,8.798 
0.3960,168.000,8.798 
0.3963,180.000,8.798 
0.3965,183.000,8.798 
0.3968,177.000,8.798 
0.3970,179.000,8.798 
0.3972,184.000,11.730 
0.3975,178.000,11.730 
0.3977,186.000,11.730 
0.3980,170.000,11.730 
0.3983,180.000,10.753 
0.3985,183.000,11.730 
0.3988,171.000,11.730 
0.3990,184.000,10.753 
0.3993,183.000,9.775 
0.3995,181.000,7.820 
0.3997,185.000,7.820 
0.4000,178.000,7.820 
0.4002,180.000,6.843 
0.4005,181.000,7.820 
0.4008,185.000,7.820 
0.4010,181.000,7.820 
0.4013,185.000,6.843 
0.4015,178.000,8.798 
0.4017,185.000,7.820 
0.4020,180.000,7.820 
0.4022,183.000,7.820 
0.4025,184.000,7.820 
0.4027,189.000,7.820 
0.4030,173.000,7.820 
0.4033,178.000,7.820 
0.4035,183.000,8.798 
0.4038,170.000,7.820 
0.4040,186.000,7.820 
0.4042,184.000,7.820 
0.4045,193.000,7.820 
0.4047,179.000,7.820 
0.4050,173.000,7.820 
0.4053,175.000,8.798 
0.4055,175.000,8.798 
0.4058,185.000,8.798 
0.4060,182.000,11.730 
0.4062,177.000,10.753 
0.4065,179.000,11.730 
0.4067,179.000,10.753 
0.4070,180.000,11.730 
0.4072,172.000,10.753 
0.4075,187.000,9.775 
0.4078,181.000,7.820 
0.4080,179.000,7.820 
0.4083,187.000,7.820 
0.4085,176.000,7.820 
0.4087,183.000,7.820 
0.4090,188.000,7.820 
0.4092,183.000,7.820 
0.4095,187.000,7.820 
0.4098,179.000,7.820 
0.4100,180.000,7.820 
0.4103,185.000,7.820 
0.4105,175.000,7.820 
0.4108,187.000,6.843 
0.4110,180.000,7.820 
0.4112,182.000,7.820 
0.4115,176.000,7.820 
0.4117,172.000,6.843 
0.4120,165.000,7.820 
0.4123,177.000,7.820 
0.4125,170.000,7.820 
0.4128,179.000,7.820 
0.4130,189.000,7.820 
0.4132,173.000,7.820 
0.4135,164.000,7.820 
0.4137,187.000,7.820 
0.4140,187.000,7.820 
0.4142,168.000,7.820 
0.4145,188.000,8.798 
0.4148,178.000,7.820 
0.4150,164.000,7.820 
0.4153,173.000,8.798 
0.4155,187.000,8.798 
0.4157,152.000,8.798 
0.4160,177.000,8.798 
0.4162,182.000,10.753 
0.4165,186.000,9.775 
0.4168,172.000,8.798 
0.4170,200.000,11.730 
0.4173,176.000,11.730 
0.4175,188.000,11.730 
0.4178,176.000,11.730 
0.4180,194.000,8.798 
0.4182,165.000,11.730 
0.4185,194.000,11.730 
0.4187,171.000,11.730 
0.4190,182.000,8.798 
0.4193,176.000,11.730 
0.4195,185.000,10.753 
0.4198,184.000,11.730 
0.4200,179.000,11.730 
0.4202,178.000,11.730 
0.4205,195.000,11.730 
0.4207,195.000,11.730 
0.4210,177.000,11.730 
0.4212,194.000,9.775 
0.4215,182.000,8.798 
0.4218,191.000,11.730 
0.4220,161.000,8.798 
0.4223,197.000,8.798 
0.4225,174.000,8.798 
0.4227,180.000,8.798 
0.4230,189.000,8.798 
0.4232,179.000,8.798 
0.4235,184.000,8.798 
0.4238,167.000,10.753 
0.4240,182.000,10.753 
0.4243,157.000,11.730 
0.4245,194.000,10.753 
0.4248,191.000,10.753 
0.4250,184.000,10.753 
0.4252,168.000,7.820 
0.4255,191.000,9.775 
0.4257,179.000,7.820 
0.4260,177.000,7.820 
0.4263,166.000,7.820 
0.4265,184.000,7.820 
0.4268,203.000,7.820 
0.4270,172.000,7.820 
0.4272,180.000,7.820 
0.4275,181.000,6.843 
0.4277,173.000,7.820 
0.4280,183.000,7.820 
0.4283,164.000,8.798 
0.4285,194.000,7.820 
0.4288,195.000,7.820 
0.4290,180.000,7.820 
0.4293,167.000,7.820 
0.4295,189.000,7.820 
0.4297,175.000,6.843 
0.4300,182.000,7.820 
0.4302,169.000,6.843 
0.4305,182.000,7.820 
0.4308,192.000,7.820 
0.4310,174.000,7.820 
0.4313,175.000,7.820 
0.4315,184.000,7.820 
0.4317,167.000,7.820 
0.4320,184.000,6.843 
0.4322,162.000,7.820 
0.4325,184.000,7.820 
0.4327,188.000,7.820 
0.4330,171.000,7.820 
0.4333,187.000,7.820 
0.4335,169.000,7.820 
0.4338,178.000,7.820 
0.4340,180.000,7.820 
0.4342,165.000,7.820 
0.4345,178.000,7.820 
0.4347,200.000,6.843 
0.4350,168.000,7.820 
0.4353,192.000,7.820 
0.4355,173.000,7.820 
0.4358,178.000,8.798 
0.4360,190.000,8.798 
0.4363,166.000,7.820 
0.4365,188.000,8.798 
0.4367,177.000,7.820 
0.4370,180.000,8.798 
0.4372,191.000,8.798 
0.4375,176.000,8.798 
0.4378,180.000,8.798 
0.4380,173.000,7.820 
0.4383,173.000,8.798 
0.4385,181.000,8.798 
0.4387,175.000,11.730 
0.4390,160.000,11.730 
0.4392,194.000,10.753 
0.4395,180.000,10.753 
0.4397,183.000,9.775 
0.4400,189.000,7.820 
0.4403,175.000,7.820 
0.4405,181.000,8.798 
0.4408,167.000,8.798 
0.4410,182.000,7.820 
0.4412,179.000,7.820 
0.4415,169.000,7.820 
0.4417,171.000,7.820 
0.4420,188.000,7.820 
0.4423,173.000,7.820 
0.4425,183.000,7.820 
0.4428,174.000,8.798 
0.4430,179.000,7.820 
0.4433,176.000,8.798 
0.4435,174.000,11.730 
0.4437,191.000,11.730 
0.4440,155.000,11.730 
0.4442,180.000,10.753 
0.4445,181.000,10.753 
0.4448,168.000,10.753 
0.4450,171.000,10.753 
0.4453,182.000,10.753 
0.4455,187.000,10.753 
0.4457,180.000,10.753 
0.4460,175.000,10.753 
0.4462,186.000,11.730 
0.4465,166.000,11.730 
0.4467,171.000,10.753 
0.4470,187.000,8.798 
0.4473,159.000,7.820 
0.4475,168.000,7.820 
0.4478,192.000,6.843 
0.4480,181.000,7.820 
0.4482,174.000,7.820 
0.4485,189.000,7.820 
0.4487,169.000,8.798 
0.4490,177.000,8.798 
0.4493,183.000,8.798 
0.4495,179.000,9.775 
0.4498,184.000,11.730 
0.4500,192.000,10.753 
0.4502,183.000,9.775 
0.4505,178.000,7.820 
0.4507,177.000,7.820 
0.4510,192.000,7.820 
0.4512,170.000,6.843 
0.4515,180.000,8.798 
0.4518,179.000,7.820 
0.4520,179.000,7.820 
0.4523,168.000,8.798 
0.4525,188.000,7.820 
0.4527,183.000,7.820 
0.4530,180.000,8.798 
0.4532,196.000,8.798 
0.4535,178.000,8.798 
0.4538,182.000,8.798 
0.4540,183.000,9.775 
0.4543,182.000,11.730 
0.4545,187.000,11.730 
0.4548,179.000,10.753 
0.4550,179.000,10.753 
0.4552,174.000,10.753 
0.4555,187.000,10.753 
0.4557,176.000,10.753 
0.4560,183.000,10.753 
0.4563,182.000,10.753 
0.4565,177.000,10.753 
0.4568,183.000,10.753 
0.4570,185.000,6.843 
0.4572,180.000,7.820 
0.4575,179.000,6.843 
0.4577,177.000,7.820 
0.4580,172.000,7.820 
0.4582,187.000,7.820 
0.4585,176.000,6.843 
0.4588,171.000,7.820 
0.4590,189.000,7.820 
0.4593,173.000,7.820 
0.4595,176.000,7.820 
0.4597,183.000,7.820 
0.4600,173.000,7.820 
0.4602,174.000,6.843 
0.4605,170.000,10.753 
0.4608,167.000,9.775 
0.4610,189.000,10.753 
0.4613,189.000,11.730 
0.4615,181.000,11.730 
0.4618,199.000,11.730 
0.4620,183.000,9.775 
0.4622,169.000,9.775 
0.4625,188.000,8.798 
0.4627,168.000,8.798 
0.4630,181.000,8.798 
0.4633,187.000,7.820 
0.4635,177.000,8.798 
0.4638,199.000,8.798 
0.4640,168.000,8.798 
0.4642,177.000,8.798 
0.4645,196.000,7.820 
0.4647,156.000,8.798 
0.4650,177.000,7.820 
0.4652,189.000,7.820 
0.4655,166.000,7.820 
0.4658,204.000,7.820 
0.4660,175.000,6.843 
0.4663,187.000,7.820 
0.4665,208.000,7.820 
0.4667,167.000,7.820 
0.4670,174.000,7.820 
0.4672,185.000,7.820 
0.4675,162.000,7.820 
0.4678,182.000,7.820 
0.4680,162.000,6.843 
0.4683,178.000,7.820 
0.4685,190.000,7.820 
0.4688,163.000,6.843 
0.4690,196.000,10.753 
0.4692,185.000,11.730 
0.4695,162.000,11.730 
0.4697,186.000,8.798 
0.4700,166.000,8.798 
0.4703,178.000,7.820 
0.4705,165.000,7.820 
0.4708,172.000,7.820 
0.4710,184.000,7.820 
0.4712,185.000,7.820 
0.4715,183.000,7.820 
0.4717,181.000,7.820 
0.4720,176.000,7.820 
0.4723,200.000,7.820 
0.4725,181.000,7.820 
0.4728,181.000,7.820 
0.4730,182.000,7.820 
0.4733,178.000,7.820 
0.4735,183.000,7.820 
0.4737,177.000,7.820 
0.4740,173.000,7.820 
0.4742,190.000,7.820 
0.4745,169.000,8.798 
0.4748,181.000,10.753 
0.4750,182.000,11.730 
0.4753,171.000,9.775 
0.4755,183.000,10.753 
0.4757,183.000,11.730 
0.4760,183.000,11.730 
0.4762,182.000,8.798 
0.4765,172.000,8.798 
0.4767,192.000,8.798 
0.4770,173.000,8.798 
0.4773,183.000,8.798 
0.4775,182.000,7.820 
0.4778,174.000,7.820 
0.4780,181.000,7.820 
0.4782,187.000,7.820 
0.4785,180.000,7.820 
0.4787,201.000,7.820 
0.4790,181.000,7.820 
0.4793,185.000,7.820 
0.4795,183.000,7.820 
0.4798,172.000,7.820 
0.4800,177.000,7.820 
0.4803,182.000,7.820 
0.4805,180.000,7.820 
0.4807,185.000,7.820 
0.4810,179.000,9.775 
0.4812,182.000,10.753 
0.4815,179.000,10.753 
0.4818,185.000,10.753 
0.4820,183.000,10.753 
0.4823,168.000,10.753 
0.4825,184.000,11.730 
0.4827,184.000,9.775 
0.4830,190.000,8.798 
0.4832,177.000,8.798 
0.4835,166.000,7.820 
0.4837,180.000,7.820 
0.4840,180.000,7.820 
0.4843,175.000,7.820 
0.4845,181.000,7.820 
0.4848,178.000,7.820 
0.4850,176.000,6.843 
0.4852,181.000,7.820 
0.4855,175.000,7.820 
0.4857,175.000,7.820 
0.4860,188.000,7.820 
0.4863,193.000,7.820 
0.4865,178.000,6.843 
0.4868,185.000,7.820 
0.4870,180.000,9.775 
0.4873,181.000,7.820 
0.4875,179.000,7.820 
0.4877,165.000,7.820 
0.4880,184.000,6.843 
0.4882,187.000,7.820 
0.4885,185.000,6.843 
0.4888,185.000,7.820 
0.4890,176.000,7.820 
0.4893,178.000,10.753 
0.4895,182.000,10.753 
0.4897,185.000,11.730 
0.4900,183.000,10.753 
0.4902,178.000,10.753 
0.4905,178.000,10.753 
0.4908,193.000,10.753 
0.4910,184.000,10.753 
0.4913,180.000,10.753 
0.4915,177.000,10.753 
0.4918,183.000,7.820 
0.4920,175.000,10.753 
0.4922,181.000,7.820 
0.4925,183.000,7.820 
0.4927,174.000,7.820 
0.4930,183.000,7.820 
0.4933,174.000,7.820 
0.4935,171.000,6.843 
0.4938,176.000,6.843 
0.4940,183.000,6.843 
0.4942,181.000,7.820 
0.4945,180.000,6.843 
0.4947,186.000,7.820 
0.4950,190.000,7.820 
0.4952,185.000,7.820 
0.4955,182.000,8.798 
0.4958,186.000,7.820 
0.4960,194.000,7.820 
0.4963,172.000,6.843 
0.4965,183.000,6.843 
0.4967,184.000,7.820 
0.4970,184.000,7.820 
0.4972,170.000,7.820 
0.4975,183.000,7.820 
0.4978,178.000,8.798 
0.4980,172.000,8.798 
0.4983,174.000,8.798 
