Time [s],Acceleration [mg],Time [s],Force [N]  
1.580500,0.000,0.790250,66.471 
1.581000,0.000,0.790500,66.471 
1.581500,0.000,0.790750,66.471 
1.582000,0.000,0.791000,64.516 
1.582500,0.000,0.791250,62.561 
1.583000,0.000,0.791500,62.561 
1.583500,0.000,0.791750,62.561 
1.584000,0.000,0.792000,62.561 
1.584500,0.000,0.792250,64.516 
1.585000,0.000,0.792500,67.449 
1.585500,0.000,0.792750,65.494 
1.586000,0.000,0.793000,62.561 
1.586500,0.000,0.793250,62.561 
1.587000,0.000,0.793500,63.539 
1.587500,0.000,0.793750,62.561 
1.588000,0.000,0.794000,63.539 
1.588500,0.000,0.794250,63.539 
1.589000,0.000,0.794500,64.516 
1.589500,0.000,0.794750,66.471 
1.590000,0.000,0.795000,66.471 
1.590500,0.000,0.795250,65.494 
1.591000,0.000,0.795500,62.561 
1.591500,0.000,0.795750,62.561 
1.592000,0.000,0.796000,62.561 
1.592500,0.000,0.796250,62.561 
1.593000,0.000,0.796500,62.561 
1.593500,0.000,0.796750,63.539 
1.594000,0.000,0.797000,63.539 
1.594500,0.000,0.797250,65.494 
1.595000,0.000,0.797500,66.471 
1.595500,0.000,0.797750,62.561 
1.596000,0.000,0.798000,62.561 
1.596500,0.000,0.798250,62.561 
1.597000,0.000,0.798500,63.539 
1.597500,0.000,0.798750,63.539 
1.598000,0.000,0.799000,65.494 
1.598500,0.000,0.799250,65.494 
1.599000,0.000,0.799500,61.584 
1.599500,0.000,0.799750,61.584 
1.600000,0.000,0.800000,62.561 
1.600500,0.000,0.800250,63.539 
1.601000,0.000,0.800500,66.471 
1.601500,0.000,0.800750,65.494 
1.602000,0.000,0.801000,62.561 
1.602500,0.000,0.801250,62.561 
1.603000,0.000,0.801500,62.561 
1.603500,0.000,0.801750,62.561 
1.604000,0.000,0.802000,66.471 
1.604500,0.000,0.802250,65.494 
1.605000,0.000,0.802500,61.584 
1.605500,0.000,0.802750,61.584 
1.606000,0.000,0.803000,61.584 
1.606500,0.000,0.803250,62.561 
1.607000,0.000,0.803500,66.471 
1.607500,0.000,0.803750,65.494 
1.608000,0.000,0.804000,61.584 
1.608500,0.000,0.804250,61.584 
1.609000,0.000,0.804500,61.584 
1.609500,0.000,0.804750,62.561 
1.610000,0.000,0.805000,66.471 
1.610500,0.000,0.805250,65.494 
1.611000,0.000,0.805500,64.516 
1.611500,0.000,0.805750,61.584 
1.612000,0.000,0.806000,62.561 
1.612500,0.000,0.806250,62.561 
1.613000,0.000,0.806500,62.561 
1.613500,0.000,0.806750,63.539 
1.614000,0.000,0.807000,66.471 
1.614500,0.000,0.807250,66.471 
1.615000,0.000,0.807500,65.494 
1.615500,0.000,0.807750,62.561 
1.616000,0.000,0.808000,61.584 
1.616500,0.000,0.808250,62.561 
1.617000,0.000,0.808500,62.561 
1.617500,0.000,0.808750,63.539 
1.618000,0.000,0.809000,65.494 
1.618500,0.000,0.809250,62.561 
1.619000,0.000,0.809500,61.584 
1.619500,0.000,0.809750,62.561 
1.620000,0.000,0.810000,62.561 
1.620500,0.000,0.810250,66.471 
1.621000,0.000,0.810500,65.494 
1.621500,0.000,0.810750,61.584 
1.622000,0.000,0.811000,61.584 
1.622500,0.000,0.811250,62.561 
1.623000,0.000,0.811500,62.561 
1.623500,0.000,0.811750,66.471 
1.624000,0.000,0.812000,65.494 
1.624500,0.000,0.812250,61.584 
1.625000,0.000,0.812500,61.584 
1.625500,0.000,0.812750,62.561 
1.626000,0.000,0.813000,62.561 
1.626500,0.000,0.813250,62.561 
1.627000,0.000,0.813500,65.494 
1.627500,0.000,0.813750,64.516 
1.628000,0.000,0.814000,61.584 
1.628500,0.000,0.814250,61.584 
1.629000,0.000,0.814500,62.561 
1.629500,0.000,0.814750,62.561 
1.630000,0.000,0.815000,63.539 
1.630500,0.000,0.815250,65.494 
1.631000,0.000,0.815500,64.516 
1.631500,0.000,0.815750,61.584 
1.632000,0.000,0.816000,61.584 
1.632500,0.000,0.816250,61.584 
1.633000,0.000,0.816500,61.584 
1.633500,0.000,0.816750,61.584 
1.634000,0.000,0.817000,61.584 
1.634500,0.000,0.817250,62.561 
1.635000,0.000,0.817500,61.584 
1.635500,0.000,0.817750,62.561 
1.636000,0.000,0.818000,62.561 
1.636500,0.000,0.818250,65.494 
1.637000,0.000,0.818500,65.494 
1.637500,0.000,0.818750,64.516 
1.638000,0.000,0.819000,65.494 
1.638500,0.000,0.819250,64.516 
1.639000,0.000,0.819500,64.516 
1.639500,0.000,0.819750,60.606 
1.640000,0.000,0.820000,60.606 
1.640500,0.000,0.820250,60.606 
1.641000,0.000,0.820500,60.606 
1.641500,0.000,0.820750,60.606 
1.642000,0.000,0.821000,60.606 
1.642500,0.000,0.821250,61.584 
1.643000,0.000,0.821500,61.584 
1.643500,0.000,0.821750,61.584 
1.644000,0.000,0.822000,64.516 
1.644500,0.000,0.822250,63.539 
1.645000,0.000,0.822500,63.539 
1.645500,0.000,0.822750,59.629 
1.646000,0.000,0.823000,59.629 
1.646500,0.000,0.823250,60.606 
1.647000,0.000,0.823500,60.606 
1.647500,0.000,0.823750,60.606 
1.648000,0.000,0.824000,61.584 
1.648500,0.000,0.824250,64.516 
1.649000,0.000,0.824500,64.516 
1.649500,0.000,0.824750,62.561 
1.650000,0.000,0.825000,62.561 
1.650500,0.000,0.825250,59.629 
1.651000,0.000,0.825500,59.629 
1.651500,0.000,0.825750,59.629 
1.652000,0.000,0.826000,59.629 
1.652500,0.000,0.826250,60.606 
1.653000,0.000,0.826500,60.606 
1.653500,0.000,0.826750,64.516 
1.654000,0.000,0.827000,62.561 
1.654500,0.000,0.827250,58.651 
1.655000,0.000,0.827500,59.629 
1.655500,0.000,0.827750,59.629 
1.656000,0.000,0.828000,60.606 
1.656500,0.000,0.828250,63.539 
1.657000,0.000,0.828500,61.584 
1.657500,0.000,0.828750,58.651 
1.658000,0.000,0.829000,58.651 
1.658500,0.000,0.829250,59.629 
1.659000,0.000,0.829500,59.629 
1.659500,0.000,0.829750,60.606 
1.660000,0.000,0.830000,63.539 
1.660500,0.000,0.830250,62.561 
1.661000,0.000,0.830500,60.606 
1.661500,0.000,0.830750,59.629 
1.662000,0.000,0.831000,58.651 
1.662500,0.000,0.831250,58.651 
1.663000,0.000,0.831500,58.651 
1.663500,0.000,0.831750,59.629 
1.664000,0.000,0.832000,63.539 
1.664500,0.000,0.832250,62.561 
1.665000,0.000,0.832500,61.584 
1.665500,0.000,0.832750,58.651 
1.666000,0.000,0.833000,58.651 
1.666500,0.000,0.833250,58.651 
1.667000,0.000,0.833500,58.651 
1.667500,0.000,0.833750,59.629 
1.668000,0.000,0.834000,63.539 
1.668500,0.000,0.834250,62.561 
1.669000,0.000,0.834500,58.651 
1.669500,0.000,0.834750,58.651 
1.670000,0.000,0.835000,58.651 
1.670500,0.000,0.835250,58.651 
1.671000,0.000,0.835500,59.629 
1.671500,0.000,0.835750,63.539 
1.672000,0.000,0.836000,61.584 
1.672500,0.000,0.836250,61.584 
1.673000,0.000,0.836500,58.651 
1.673500,0.000,0.836750,58.651 
1.674000,0.000,0.837000,59.629 
1.674500,0.000,0.837250,58.651 
1.675000,0.000,0.837500,59.629 
1.675500,0.000,0.837750,61.584 
1.676000,0.000,0.838000,61.584 
1.676500,0.000,0.838250,61.584 
1.677000,0.000,0.838500,58.651 
1.677500,0.000,0.838750,58.651 
1.678000,0.000,0.839000,58.651 
1.678500,0.000,0.839250,57.674 
1.679000,0.000,0.839500,58.651 
1.679500,0.000,0.839750,59.629 
1.680000,0.000,0.840000,62.561 
1.680500,0.000,0.840250,61.584 
1.681000,0.000,0.840500,60.606 
1.681500,0.000,0.840750,60.606 
1.682000,0.000,0.841000,57.674 
1.682500,0.000,0.841250,57.674 
1.683000,0.000,0.841500,57.674 
1.683500,0.000,0.841750,57.674 
1.684000,0.000,0.842000,58.651 
1.684500,0.000,0.842250,58.651 
1.685000,0.000,0.842500,61.584 
1.685500,0.000,0.842750,61.584 
1.686000,0.000,0.843000,60.606 
1.686500,0.000,0.843250,56.696 
1.687000,0.000,0.843500,56.696 
1.687500,0.000,0.843750,57.674 
1.688000,0.000,0.844000,56.696 
1.688500,0.000,0.844250,57.674 
1.689000,0.000,0.844500,56.696 
1.689500,0.000,0.844750,56.696 
1.690000,0.000,0.845000,57.674 
1.690500,0.000,0.845250,59.629 
1.691000,0.000,0.845500,59.629 
1.691500,0.000,0.845750,56.696 
1.692000,0.000,0.846000,55.718 
1.692500,0.000,0.846250,56.696 
1.693000,0.000,0.846500,56.696 
1.693500,0.000,0.846750,55.718 
1.694000,0.000,0.847000,56.696 
1.694500,0.000,0.847250,56.696 
1.695000,0.000,0.847500,56.696 
1.695500,0.000,0.847750,59.629 
1.696000,0.000,0.848000,58.651 
1.696500,0.000,0.848250,59.629 
1.697000,0.000,0.848500,54.741 
1.697500,0.000,0.848750,54.741 
1.698000,0.000,0.849000,54.741 
1.698500,0.000,0.849250,55.718 
1.699000,0.000,0.849500,54.741 
1.699500,0.000,0.849750,55.718 
1.700000,0.000,0.850000,58.651 
1.700500,0.000,0.850250,58.651 
1.701000,0.000,0.850500,57.674 
1.701500,0.000,0.850750,54.741 
1.702000,0.000,0.851000,54.741 
1.702500,0.000,0.851250,55.718 
1.703000,0.000,0.851500,54.741 
1.703500,0.000,0.851750,55.718 
1.704000,0.000,0.852000,58.651 
1.704500,0.000,0.852250,57.674 
1.705000,0.000,0.852500,56.696 
1.705500,0.000,0.852750,54.741 
1.706000,0.000,0.853000,54.741 
1.706500,0.000,0.853250,54.741 
1.707000,0.000,0.853500,54.741 
1.707500,0.000,0.853750,54.741 
1.708000,0.000,0.854000,58.651 
1.708500,0.000,0.854250,57.674 
1.709000,0.000,0.854500,54.741 
1.709500,0.000,0.854750,54.741 
1.710000,0.000,0.855000,53.763 
1.710500,0.000,0.855250,54.741 
1.711000,0.000,0.855500,55.718 
1.711500,0.000,0.855750,54.741 
1.712000,0.000,0.856000,58.651 
1.712500,0.000,0.856250,57.674 
1.713000,0.000,0.856500,54.741 
1.713500,0.000,0.856750,54.741 
1.714000,0.000,0.857000,54.741 
1.714500,0.000,0.857250,55.718 
1.715000,0.000,0.857500,58.651 
1.715500,0.000,0.857750,58.651 
1.716000,0.000,0.858000,57.674 
1.716500,0.000,0.858250,53.763 
1.717000,0.000,0.858500,54.741 
1.717500,0.000,0.858750,54.741 
1.718000,0.000,0.859000,55.718 
1.718500,0.000,0.859250,55.718 
1.719000,0.000,0.859500,58.651 
1.719500,0.000,0.859750,58.651 
1.720000,0.000,0.860000,54.741 
1.720500,0.000,0.860250,55.718 
1.721000,0.000,0.860500,54.741 
1.721500,0.000,0.860750,56.696 
1.722000,0.000,0.861000,56.696 
1.722500,0.000,0.861250,58.651 
1.723000,0.000,0.861500,58.651 
1.723500,0.000,0.861750,55.718 
1.724000,0.000,0.862000,55.718 
1.724500,0.000,0.862250,55.718 
1.725000,0.000,0.862500,55.718 
1.725500,0.000,0.862750,56.696 
1.726000,0.000,0.863000,59.629 
1.726500,0.000,0.863250,55.718 
1.727000,0.000,0.863500,55.718 
1.727500,0.000,0.863750,56.696 
1.728000,0.000,0.864000,57.674 
1.728500,0.000,0.864250,57.674 
1.729000,0.000,0.864500,58.651 
1.729500,0.000,0.864750,60.606 
1.730000,0.000,0.865000,60.606 
1.730500,0.000,0.865250,60.606 
1.731000,0.000,0.865500,56.696 
1.731500,0.000,0.865750,57.674 
1.732000,0.000,0.866000,57.674 
1.732500,0.000,0.866250,57.674 
1.733000,0.000,0.866500,58.651 
1.733500,0.000,0.866750,58.651 
1.734000,0.000,0.867000,59.629 
1.734500,0.000,0.867250,61.584 
1.735000,0.000,0.867500,61.584 
1.735500,0.000,0.867750,57.674 
1.736000,0.000,0.868000,57.674 
1.736500,0.000,0.868250,58.651 
1.737000,0.000,0.868500,58.651 
1.737500,0.000,0.868750,58.651 
1.738000,0.000,0.869000,59.629 
1.738500,0.000,0.869250,63.539 
1.739000,0.000,0.869500,62.561 
1.739500,0.000,0.869750,62.561 
1.740000,0.000,0.870000,58.651 
1.740500,0.000,0.870250,58.651 
1.741000,0.000,0.870500,58.651 
1.741500,0.000,0.870750,60.606 
1.742000,0.000,0.871000,62.561 
1.742500,0.000,0.871250,62.561 
1.743000,0.000,0.871500,61.584 
1.743500,0.000,0.871750,58.651 
1.744000,0.000,0.872000,58.651 
1.744500,0.000,0.872250,58.651 
1.745000,0.000,0.872500,58.651 
1.745500,0.000,0.872750,59.629 
1.746000,0.000,0.873000,59.629 
1.746500,0.000,0.873250,62.561 
1.747000,0.000,0.873500,61.584 
1.747500,0.000,0.873750,61.584 
1.748000,0.000,0.874000,57.674 
1.748500,0.000,0.874250,57.674 
1.749000,0.000,0.874500,57.674 
1.749500,0.000,0.874750,57.674 
1.750000,0.000,0.875000,57.674 
1.750500,0.000,0.875250,57.674 
1.751000,0.000,0.875500,57.674 
1.751500,0.000,0.875750,57.674 
1.752000,0.000,0.876000,58.651 
1.752500,0.000,0.876250,60.606 
1.753000,0.000,0.876500,58.651 
1.753500,0.000,0.876750,55.718 
1.754000,0.000,0.877000,56.696 
1.754500,0.000,0.877250,56.696 
1.755000,0.000,0.877500,54.741 
1.755500,0.000,0.877750,55.718 
1.756000,0.000,0.878000,55.718 
1.756500,0.000,0.878250,55.718 
1.757000,0.000,0.878500,55.718 
1.757500,0.000,0.878750,56.696 
1.758000,0.000,0.879000,58.651 
1.758500,0.000,0.879250,58.651 
1.759000,0.000,0.879500,57.674 
1.759500,0.000,0.879750,54.741 
1.760000,0.000,0.880000,53.763 
1.760500,0.000,0.880250,54.741 
1.761000,0.000,0.880500,54.741 
1.761500,0.000,0.880750,54.741 
1.762000,0.000,0.881000,54.741 
1.762500,0.000,0.881250,55.718 
1.763000,0.000,0.881500,56.696 
1.763500,0.000,0.881750,56.696 
1.764000,0.000,0.882000,52.786 
1.764500,0.000,0.882250,53.763 
1.765000,0.000,0.882500,52.786 
1.765500,0.000,0.882750,52.786 
1.766000,0.000,0.883000,52.786 
1.766500,0.000,0.883250,53.763 
1.767000,0.000,0.883500,53.763 
1.767500,0.000,0.883750,56.696 
1.768000,0.000,0.884000,56.696 
1.768500,0.000,0.884250,55.718 
1.769000,0.000,0.884500,51.808 
1.769500,0.000,0.884750,50.831 
1.770000,0.000,0.885000,50.831 
1.770500,0.000,0.885250,51.808 
1.771000,0.000,0.885500,51.808 
1.771500,0.000,0.885750,52.786 
1.772000,0.000,0.886000,54.741 
1.772500,0.000,0.886250,53.763 
1.773000,0.000,0.886500,53.763 
1.773500,0.000,0.886750,53.763 
1.774000,0.000,0.887000,50.831 
1.774500,0.000,0.887250,50.831 
1.775000,0.000,0.887500,49.853 
1.775500,0.000,0.887750,50.831 
1.776000,0.000,0.888000,50.831 
1.776500,0.000,0.888250,50.831 
1.777000,0.000,0.888500,49.853 
1.777500,0.000,0.888750,50.831 
1.778000,0.000,0.889000,53.763 
1.778500,0.000,0.889250,52.786 
1.779000,0.000,0.889500,51.808 
1.779500,0.000,0.889750,51.808 
1.780000,0.000,0.890000,48.876 
1.780500,0.000,0.890250,48.876 
1.781000,0.000,0.890500,47.898 
1.781500,0.000,0.890750,47.898 
1.782000,0.000,0.891000,48.876 
1.782500,0.000,0.891250,49.853 
1.783000,0.000,0.891500,49.853 
1.783500,0.000,0.891750,52.786 
1.784000,0.000,0.892000,51.808 
1.784500,0.000,0.892250,50.831 
1.785000,0.000,0.892500,47.898 
1.785500,0.000,0.892750,46.921 
1.786000,0.000,0.893000,46.921 
1.786500,0.000,0.893250,47.898 
1.787000,0.000,0.893500,47.898 
1.787500,0.000,0.893750,47.898 
1.788000,0.000,0.894000,48.876 
1.788500,0.000,0.894250,51.808 
1.789000,0.000,0.894500,51.808 
1.789500,0.000,0.894750,49.853 
1.790000,0.000,0.895000,49.853 
1.790500,0.000,0.895250,46.921 
1.791000,0.000,0.895500,45.943 
1.791500,0.000,0.895750,46.921 
1.792000,0.000,0.896000,46.921 
1.792500,0.000,0.896250,46.921 
1.793000,0.000,0.896500,46.921 
1.793500,0.000,0.896750,46.921 
1.794000,0.000,0.897000,50.831 
1.794500,0.000,0.897250,49.853 
1.795000,0.000,0.897500,47.898 
1.795500,0.000,0.897750,45.943 
1.796000,0.000,0.898000,45.943 
1.796500,0.000,0.898250,45.943 
1.797000,0.000,0.898500,46.921 
1.797500,0.000,0.898750,47.898 
1.798000,0.000,0.899000,48.876 
1.798500,0.000,0.899250,44.966 
1.799000,0.000,0.899500,44.966 
1.799500,0.000,0.899750,45.943 
1.800000,0.000,0.900000,46.921 
1.800500,0.000,0.900250,49.853 
1.801000,0.000,0.900500,48.876 
1.801500,0.000,0.900750,48.876 
1.802000,0.000,0.901000,44.966 
1.802500,0.000,0.901250,44.966 
1.803000,0.000,0.901500,45.943 
1.803500,0.000,0.901750,45.943 
1.804000,0.000,0.902000,46.921 
1.804500,0.000,0.902250,48.876 
1.805000,0.000,0.902500,48.876 
1.805500,0.000,0.902750,47.898 
1.806000,0.000,0.903000,44.966 
1.806500,0.000,0.903250,44.966 
1.807000,0.000,0.903500,45.943 
1.807500,0.000,0.903750,45.943 
1.808000,0.000,0.904000,49.853 
1.808500,0.000,0.904250,48.876 
1.809000,0.000,0.904500,44.966 
1.809500,0.000,0.904750,45.943 
1.810000,0.000,0.905000,44.966 
1.810500,0.000,0.905250,45.943 
1.811000,0.000,0.905500,45.943 
1.811500,0.000,0.905750,49.853 
1.812000,0.000,0.906000,49.853 
1.812500,0.000,0.906250,44.966 
1.813000,0.000,0.906500,45.943 
1.813500,0.000,0.906750,45.943 
1.814000,0.000,0.907000,45.943 
1.814500,0.000,0.907250,46.921 
1.815000,0.000,0.907500,46.921 
1.815500,0.000,0.907750,50.831 
1.816000,0.000,0.908000,49.853 
1.816500,0.000,0.908250,48.876 
1.817000,0.000,0.908500,48.876 
1.817500,0.000,0.908750,45.943 
1.818000,0.000,0.909000,46.921 
1.818500,0.000,0.909250,45.943 
1.819000,0.000,0.909500,45.943 
1.819500,0.000,0.909750,46.921 
1.820000,0.000,0.910000,47.898 
1.820500,0.000,0.910250,50.831 
1.821000,0.000,0.910500,50.831 
1.821500,0.000,0.910750,49.853 
1.822000,0.000,0.911000,49.853 
1.822500,0.000,0.911250,45.943 
1.823000,0.000,0.911500,45.943 
1.823500,0.000,0.911750,46.921 
1.824000,0.000,0.912000,46.921 
1.824500,0.000,0.912250,46.921 
1.825000,0.000,0.912500,46.921 
1.825500,0.000,0.912750,47.898 
1.826000,0.000,0.913000,47.898 
1.826500,0.000,0.913250,50.831 
1.827000,0.000,0.913500,51.808 
1.827500,0.000,0.913750,49.853 
1.828000,0.000,0.914000,49.853 
1.828500,0.000,0.914250,47.898 
1.829000,0.000,0.914500,46.921 
1.829500,0.000,0.914750,46.921 
1.830000,0.000,0.915000,46.921 
1.830500,0.000,0.915250,46.921 
1.831000,0.000,0.915500,46.921 
1.831500,0.000,0.915750,47.898 
1.832000,0.000,0.916000,47.898 
1.832500,0.000,0.916250,46.921 
1.833000,0.000,0.916500,47.898 
1.833500,0.000,0.916750,47.898 
1.834000,0.000,0.917000,47.898 
1.834500,0.000,0.917250,47.898 
1.835000,0.000,0.917500,47.898 
1.835500,0.000,0.917750,47.898 
1.836000,0.000,0.918000,47.898 
1.836500,0.000,0.918250,47.898 
1.837000,0.000,0.918500,48.876 
1.837500,0.000,0.918750,47.898 
1.838000,0.000,0.919000,47.898 
1.838500,0.000,0.919250,47.898 
1.839000,0.000,0.919500,47.898 
1.839500,0.000,0.919750,49.853 
1.840000,0.000,0.920000,51.808 
1.840500,0.000,0.920250,50.831 
1.841000,0.000,0.920500,46.921 
1.841500,0.000,0.920750,47.898 
1.842000,0.000,0.921000,47.898 
1.842500,0.000,0.921250,48.876 
1.843000,0.000,0.921500,47.898 
1.843500,0.000,0.921750,47.898 
1.844000,0.000,0.922000,48.876 
1.844500,0.000,0.922250,48.876 
1.845000,0.000,0.922500,48.876 
1.845500,0.000,0.922750,48.876 
1.846000,0.000,0.923000,49.853 
1.846500,0.000,0.923250,51.808 
1.847000,0.000,0.923500,51.808 
1.847500,0.000,0.923750,52.786 
1.848000,0.000,0.924000,52.786 
1.848500,0.000,0.924250,52.786 
1.849000,0.000,0.924500,48.876 
1.849500,0.000,0.924750,48.876 
1.850000,0.000,0.925000,48.876 
1.850500,0.000,0.925250,48.876 
1.851000,0.000,0.925500,49.853 
1.851500,0.000,0.925750,50.831 
1.852000,0.000,0.926000,53.763 
1.852500,0.000,0.926250,51.808 
1.853000,0.000,0.926500,49.853 
1.853500,0.000,0.926750,49.853 
1.854000,0.000,0.927000,49.853 
1.854500,0.000,0.927250,49.853 
1.855000,0.000,0.927500,50.831 
1.855500,0.000,0.927750,50.831 
1.856000,0.000,0.928000,50.831 
1.856500,0.000,0.928250,50.831 
1.857000,0.000,0.928500,50.831 
1.857500,0.000,0.928750,54.741 
1.858000,0.000,0.929000,53.763 
1.858500,0.000,0.929250,53.763 
1.859000,0.000,0.929500,53.763 
1.859500,0.000,0.929750,50.831 
1.860000,0.000,0.930000,50.831 
1.860500,0.000,0.930250,49.853 
1.861000,0.000,0.930500,50.831 
1.861500,0.000,0.930750,50.831 
1.862000,0.000,0.931000,50.831 
1.862500,0.000,0.931250,50.831 
1.863000,0.000,0.931500,50.831 
1.863500,0.000,0.931750,50.831 
1.864000,0.000,0.932000,51.808 
1.864500,0.000,0.932250,55.718 
1.865000,0.000,0.932500,54.741 
1.865500,0.000,0.932750,53.763 
1.866000,0.000,0.933000,49.853 
1.866500,0.000,0.933250,50.831 
1.867000,0.000,0.933500,50.831 
1.867500,0.000,0.933750,50.831 
1.868000,0.000,0.934000,50.831 
1.868500,0.000,0.934250,50.831 
1.869000,0.000,0.934500,50.831 
1.869500,0.000,0.934750,51.808 
1.870000,0.000,0.935000,51.808 
1.870500,0.000,0.935250,51.808 
1.871000,0.000,0.935500,54.741 
1.871500,0.000,0.935750,54.741 
1.872000,0.000,0.936000,53.763 
1.872500,0.000,0.936250,53.763 
1.873000,0.000,0.936500,49.853 
1.873500,0.000,0.936750,49.853 
1.874000,0.000,0.937000,50.831 
1.874500,0.000,0.937250,50.831 
1.875000,0.000,0.937500,50.831 
1.875500,0.000,0.937750,50.831 
1.876000,0.000,0.938000,51.808 
1.876500,0.000,0.938250,54.741 
1.877000,0.000,0.938500,53.763 
1.877500,0.000,0.938750,52.786 
1.878000,0.000,0.939000,53.763 
1.878500,0.000,0.939250,51.808 
1.879000,0.000,0.939500,49.853 
1.879500,0.000,0.939750,50.831 
1.880000,0.000,0.940000,50.831 
1.880500,0.000,0.940250,50.831 
1.881000,0.000,0.940500,50.831 
1.881500,0.000,0.940750,50.831 
1.882000,0.000,0.941000,53.763 
1.882500,0.000,0.941250,52.786 
1.883000,0.000,0.941500,49.853 
1.883500,0.000,0.941750,50.831 
1.884000,0.000,0.942000,49.853 
1.884500,0.000,0.942250,50.831 
1.885000,0.000,0.942500,50.831 
1.885500,0.000,0.942750,51.808 
1.886000,0.000,0.943000,54.741 
1.886500,0.000,0.943250,53.763 
1.887000,0.000,0.943500,49.853 
1.887500,0.000,0.943750,49.853 
1.888000,0.000,0.944000,50.831 
1.888500,0.000,0.944250,50.831 
1.889000,0.000,0.944500,50.831 
1.889500,0.000,0.944750,53.763 
1.890000,0.000,0.945000,53.763 
1.890500,0.000,0.945250,53.763 
1.891000,0.000,0.945500,53.763 
1.891500,0.000,0.945750,52.786 
1.892000,0.000,0.946000,50.831 
1.892500,0.000,0.946250,49.853 
1.893000,0.000,0.946500,50.831 
1.893500,0.000,0.946750,49.853 
1.894000,0.000,0.947000,49.853 
1.894500,0.000,0.947250,49.853 
1.895000,0.000,0.947500,50.831 
1.895500,0.000,0.947750,50.831 
1.896000,0.000,0.948000,49.853 
1.896500,0.000,0.948250,50.831 
1.897000,0.000,0.948500,54.741 
1.897500,0.000,0.948750,53.763 
1.898000,0.000,0.949000,53.763 
1.898500,0.000,0.949250,49.853 
1.899000,0.000,0.949500,50.831 
1.899500,0.000,0.949750,49.853 
1.900000,0.000,0.950000,50.831 
1.900500,0.000,0.950250,50.831 
1.901000,0.000,0.950500,50.831 
1.901500,0.000,0.950750,51.808 
1.902000,0.000,0.951000,53.763 
1.902500,0.000,0.951250,53.763 
1.903000,0.000,0.951500,50.831 
1.903500,0.000,0.951750,49.853 
1.904000,0.000,0.952000,50.831 
1.904500,0.000,0.952250,50.831 
1.905000,0.000,0.952500,51.808 
1.905500,0.000,0.952750,54.741 
1.906000,0.000,0.953000,54.741 
1.906500,0.000,0.953250,53.763 
1.907000,0.000,0.953500,49.853 
1.907500,0.000,0.953750,49.853 
1.908000,0.000,0.954000,50.831 
1.908500,0.000,0.954250,50.831 
1.909000,0.000,0.954500,50.831 
1.909500,0.000,0.954750,51.808 
1.910000,0.000,0.955000,51.808 
1.910500,0.000,0.955250,54.741 
1.911000,0.000,0.955500,54.741 
1.911500,0.000,0.955750,50.831 
1.912000,0.000,0.956000,50.831 
1.912500,0.000,0.956250,50.831 
1.913000,0.000,0.956500,50.831 
1.913500,0.000,0.956750,51.808 
1.914000,0.000,0.957000,52.786 
1.914500,0.000,0.957250,55.718 
1.915000,0.000,0.957500,54.741 
1.915500,0.000,0.957750,51.808 
1.916000,0.000,0.958000,51.808 
1.916500,0.000,0.958250,51.808 
1.917000,0.000,0.958500,51.808 
1.917500,0.000,0.958750,52.786 
1.918000,0.000,0.959000,55.718 
1.918500,0.000,0.959250,55.718 
1.919000,0.000,0.959500,54.741 
1.919500,0.000,0.959750,51.808 
1.920000,0.000,0.960000,51.808 
1.920500,0.000,0.960250,51.808 
1.921000,0.000,0.960500,51.808 
1.921500,0.000,0.960750,55.718 
1.922000,0.000,0.961000,54.741 
1.922500,0.000,0.961250,54.741 
1.923000,0.000,0.961500,51.808 
1.923500,0.000,0.961750,51.808 
1.924000,0.000,0.962000,52.786 
1.924500,0.000,0.962250,51.808 
1.925000,0.000,0.962500,51.808 
1.925500,0.000,0.962750,51.808 
1.926000,0.000,0.963000,52.786 
1.926500,0.000,0.963250,52.786 
1.927000,0.000,0.963500,55.718 
1.927500,0.000,0.963750,56.696 
1.928000,0.000,0.964000,55.718 
1.928500,0.000,0.964250,55.718 
1.929000,0.000,0.964500,52.786 
1.929500,0.000,0.964750,51.808 
1.930000,0.000,0.965000,52.786 
1.930500,0.000,0.965250,52.786 
1.931000,0.000,0.965500,52.786 
1.931500,0.000,0.965750,53.763 
1.932000,0.000,0.966000,56.696 
1.932500,0.000,0.966250,55.718 
1.933000,0.000,0.966500,55.718 
1.933500,0.000,0.966750,52.786 
1.934000,0.000,0.967000,53.763 
1.934500,0.000,0.967250,52.786 
1.935000,0.000,0.967500,53.763 
1.935500,0.000,0.967750,53.763 
1.936000,0.000,0.968000,54.741 
1.936500,0.000,0.968250,53.763 
1.937000,0.000,0.968500,57.674 
1.937500,0.000,0.968750,56.696 
1.938000,0.000,0.969000,56.696 
1.938500,0.000,0.969250,56.696 
1.939000,0.000,0.969500,55.718 
1.939500,0.000,0.969750,53.763 
1.940000,0.000,0.970000,52.786 
1.940500,0.000,0.970250,53.763 
1.941000,0.000,0.970500,53.763 
1.941500,0.000,0.970750,53.763 
1.942000,0.000,0.971000,53.763 
1.942500,0.000,0.971250,54.741 
1.943000,0.000,0.971500,57.674 
1.943500,0.000,0.971750,57.674 
1.944000,0.000,0.972000,57.674 
1.944500,0.000,0.972250,56.696 
1.945000,0.000,0.972500,56.696 
1.945500,0.000,0.972750,56.696 
1.946000,0.000,0.973000,53.763 
1.946500,0.000,0.973250,53.763 
1.947000,0.000,0.973500,53.763 
1.947500,0.000,0.973750,53.763 
